latitude,longitude,region,crop_type,crop_stage,field_area_ha,soil_type,soil_moisture_percent,soil_ph,soil_organic_matter_percent,soil_ec_dsm,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_ms,wind_direction_deg,solar_radiation_wm2,uv_index,cloud_cover_percent,ndvi,evi,ndwi,savi,red_reflectance,nir_reflectance,green_reflectance,blue_reflectance,swir1_reflectance,swir2_reflectance,sensor_depth_cm,soil_sensor_moisture_percent,soil_sensor_temperature_celsius,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,nitrogen_ppm,phosphorus_ppm,potassium_ppm,battery_voltage,signal_strength_dbm,water_stress_level,disease_name,disease_severity_percent,disease_detection_confidence,ndvi_reduction_due_disease,soil_fertility_index,nitrogen_recommendation,pest_pressure,irrigation_needed,crop_yield,npk_ratio,nitrogen_moisture_adj,water_stress_level_encoded
10.617534828874074,-98.04565339690576,East,Soybean,Fruiting,14.02157243314641,Silt,38.12009087444771,5.98639583582551,1.706563722470801,1.193662789583131,24.962314676610113,36.11284967625816,1008.4170019163021,84.10990598038885,1.7450358361316916,220.3863101682749,503.48879500114543,8.531227617846925,68.15114574129173,0.7053501226925787,0.3781469212681199,-0.07307919601439605,0.37227662877542,0.07186998820193845,0.7736473544232665,0.05264846760055942,0.06513117061989154,0.36391006964573325,0.093331160703251,40.28809990921107,73.16537750109825,12.473442942978544,215.51744278736612,73.00082505167228,169.50249747963454,14.525096015945431,15.541608811706176,17.48706964659015,3.745166780555702,-70.7319450234683,Low,Healthy,3.6459934576500386,0.9095637510217777,0.0022962449024827303,66.78038791998168,0.0,Low,No,4.020024296880665,0.017160327916783197,82.15544504082982,0
39.097295564859834,-108.49469083825286,West,Wheat,Fruiting,5.646691503360967,Loam,65.74093539998466,7.230459362773757,2.5448823039340858,1.9309687343918471,39.792907297722,85.443880621984,1018.8793946686568,69.06941039584663,8.263298418340995,22.8837526288902,540.1860358066185,2.280543111928927,9.18623463423679,0.8617949954403654,0.2838781445840757,0.21888570388610262,0.2106841528945531,0.2250052281405157,0.5205019088733585,0.12565517280035776,0.05777960187038479,0.3475258362190032,0.1770794523426124,19.605031428927933,76.9074797795156,28.789308303284876,69.44912234261378,106.24466478026403,138.9029797128464,23.367323903040184,22.37746260056201,57.36039169719908,3.9661905187398308,-78.80663114334513,Low,Healthy,4.336569516592277,0.9784915242465052,0.0011056955116023448,53.95281765192262,80.55087765738622,Low,No,5.841558259243747,0.004695403578225528,45.65650265511404,0
34.97327922401266,-107.72893601911436,Central,Soybean,Vegetative,17.995993535515588,Sandy,57.840272813201196,8.234183610421852,1.2177879017737572,2.35930720093645,20.68878568915726,67.45804373251681,1015.7561596384687,65.72334591672643,10.43407356576728,290.6597424410331,1126.4116360207734,2.135314767953096,71.27980398671892,0.579246670315058,0.48143166789742675,0.38815976533337015,0.6928853239690963,0.16072287790125023,0.5402564506781354,0.18836783238763788,0.03140208302816109,0.2398568052802699,0.22449674500321765,19.725844489189154,74.12629565678338,11.660284352771146,229.5591563880663,61.79635704079835,108.55582159993118,25.19749973615548,17.232547049442438,17.164704156190695,3.8839957114881,-76.07860825542848,Low,Healthy,4.372351762943238,0.9884860440019035,0.020963532806049658,58.9422054415578,0.0,Low,No,3.50655215972518,0.03351293500002992,132.77764232254074,0
16.370173320348286,-105.88165986190573,South,Soybean,Seedling,2.791920805784952,Clay,23.384486591849267,8.02786785242746,2.546466890087218,2.306907620504069,21.60859156595437,82.15305192997198,1006.9921717990926,44.08770008478042,6.068235183493539,62.34010097520153,345.61064217859126,10.906542936460601,54.7787606020495,0.7079139325804098,0.5020663324074532,-0.3898334685553738,0.6993351779190098,0.1825913686209087,0.7928392021581654,0.08919243286628681,0.07024869725479975,0.18267623428897956,0.2009302958411161,22.17063777403098,38.88218330487391,13.625904796208246,112.39755630578361,83.29292112489458,173.73109925201337,27.65271130747143,11.25849476301752,48.95905430997503,3.825630948599764,-70.91331157569662,Low,Healthy,2.203666448650756,0.9851393168748475,0.005535781554489367,57.42679253067482,0.0,Low,No,3.81716369065609,0.00769914293231977,26.2835914838922,0
15.454749016213018,-95.1483020380156,Central,Soybean,Vegetative,10.134278511150013,Sandy,26.4325686800016,7.260429917905993,1.299652165594459,1.1883970008435047,16.285811100936822,71.06620585112492,999.1691755363678,64.16953871194538,10.972226196373605,228.04010218394802,233.6034938401075,4.341156108986979,52.39404667931525,0.6785059094300299,0.6314327821826222,0.26840824943086616,0.1305391257505598,0.0820986657850274,0.46803439949117975,0.18944874647623505,0.0893694526550911,0.2521527908522544,0.17548104498981432,16.42220901573775,32.4806727129765,21.5174434482691,283.57676724748467,101.6958057270037,60.77540353805523,47.07416404824982,22.97427553353253,44.035834639340635,4.169229037762615,-44.05946370655606,Low,Healthy,4.543061904883865,0.9152338920795758,0.018504908922514635,71.47781436121183,0.0,Low,No,4.175723874890844,0.04485709491208291,74.95662376321967,0
15.502135295603015,-106.63800137324924,North,Cotton,Seedling,37.59175178635203,Clay,59.851335151521184,6.631249521654965,2.180138025964126,1.7469048639555067,38.511834076535955,42.110860112622625,1000.3750990616509,73.75749721522578,2.4499933277271557,161.95770829880666,1013.232002984335,4.5961461613884245,98.9785775107481,0.8995690247463364,0.6598274901494062,-0.3965197154568122,0.5006344770617244,0.2993379564698746,0.3500958010002511,0.05127159308137258,0.10519761306346805,0.32587812632503865,0.21849025075991668,17.153301187127962,74.08847963326076,18.943900769237253,134.42708187633434,52.88066731234455,77.4319301523277,46.39696735901377,22.593166685587725,29.303005008365474,3.718038699527242,-68.38761038522206,Low,Healthy,2.5996616486709767,0.9377093216925614,0.03490953101168202,42.52053413677036,45.57291812366566,Low,No,2.4551024851910896,0.032046429717743796,80.45640330821465,0
19.127267288786133,-90.69203797638878,East,Wheat,Fruiting,16.94798044515451,Clay,71.93907900246082,5.760936253192633,2.3283487792822077,1.404008850883953,26.400732589966903,66.57330609874059,1001.6567605998133,12.282024807429902,1.8308692171152914,278.4576768763705,734.6018797193676,9.545477013645959,61.820082117557874,0.7565031073129638,0.5943454235567793,-0.12056572770265972,0.5878389642847216,0.24298000665125036,0.5934571114315248,0.061839130678277544,0.0741757691136931,0.10322325543231334,0.0917358480905641,20.239584744233024,62.71727778599298,16.887877646262844,134.82276162001574,105.75710932296997,124.19214716056412,12.763497182769598,11.13423450970135,36.51026698929799,3.007868750305313,-74.18194631534944,Low,Healthy,1.767542092208354,0.9262692438537439,0.016785764499280337,60.71544156160469,15.17723837998426,Low,Yes,5.574993578973588,0.010162455634933874,96.99025299512255,0
25.742692948967136,-103.81890457704522,West,Soybean,Seedling,33.743613831889846,Sandy,39.46321471707185,6.908946769994872,5.971844881833969,2.625335232858015,31.87131036798373,35.456774383388456,997.4422764473076,25.732996018343567,12.591805739149137,297.4103952555804,413.11204590762003,5.56399939722726,89.67281929963139,0.6393531336496203,0.10317703567215425,0.49654807225735187,0.2948679213765082,0.15015744332523984,0.5774037905098035,0.12152369337741241,0.14783811539585076,0.28376984091972196,0.15954673083208176,36.395451176686116,42.71133983715066,24.098179631696333,121.5813832412717,55.1513503633901,130.23626550732914,26.554190601858643,9.32688642003045,56.30908328771057,3.7401029952686025,-97.12928846566275,Moderate,Healthy,3.7949782559764933,0.9308726112048981,0.01825053931855953,52.97539004347328,0.0,Low,Yes,2.6996241261744114,0.01663452673348801,47.97992232448906,1
22.958350559263472,-117.26587198760166,Central,Corn,Flowering,36.12732460426659,Clay,56.671752629041514,7.756238312588738,2.1777333688183225,2.648399591419998,32.18601818657102,71.74338181308951,1014.9537817444849,19.408187896629403,5.088200227382995,73.51213398684015,575.6402423186622,10.162161295088106,91.3548940106124,0.2806115209994217,0.10145490576510217,-0.4313222624448878,0.5161818617472441,0.1924899293463656,0.6865521839561592,0.06595694126695455,0.10135890004474289,0.31303824163400645,0.23756527901205476,34.49877049148335,62.77612514731126,23.10725446923527,208.37785951874486,40.20455001933412,84.55892971098662,22.802201727805897,24.57578695882912,53.4123847818153,3.9107231581038375,-91.01599944128796,Low,Powdery Mildew,25.119670027944043,0.8710161205145216,0.38399713041209804,49.92030069312871,0.0,Moderate,No,7.3962895476243045,0.059390945158331473,118.09138508015472,0
18.736874205941255,-88.64960630063571,West,Cotton,Harvest,29.478081793873564,Silt,26.94505121264737,6.580821159199032,2.1959322446929015,1.0968505903753067,36.86255230706694,54.54006846483436,986.2707626135915,84.12118369060143,6.4837188291663646,243.78449307759203,677.3957494549935,5.416156042804192,10.14186317408502,0.4538634041976298,0.7842149903702293,-0.47711896677143506,0.21260112088930097,0.20467928463879986,0.7775390477521886,0.08383959733237822,0.13525599261425894,0.3450386611051151,0.1948639616465433,23.63606957697819,38.43149206009537,20.810365375319677,74.21840406209711,94.01203840937703,115.73189112102581,24.443735565296457,14.471373710363851,31.45386957932803,4.101716847520735,-54.571746591414616,Moderate,Healthy,2.0316931938835,0.9836475606022372,0.045202310396138465,48.63187299721462,105.78159593790289,Low,Yes,1.625663431364652,0.006781971455583528,19.998186983741622,1
28.355586841671386,-108.56966701629176,Central,Corn,Seedling,47.976189326904525,Sandy,36.79634358337267,6.206340476654994,4.433944841791925,0.36603859884831913,31.623131266160232,39.10399038601254,1028.3727060358638,68.00025915317677,14.213724034759448,68.36670243630225,751.3542825200782,9.366597428285157,0.8362256379569888,0.37548926887862255,0.2849435731646115,-0.16635133322911855,0.1767754919636925,0.2901915077080275,0.4538371883614675,0.09462875320677835,0.13907840914366182,0.16498439699557077,0.27656986156412616,17.866701039966028,54.880654238470065,29.40450972550865,63.37483856514588,53.48342629544575,50.39384757057926,40.02328954686995,24.952605297832008,32.47311934302433,3.4708057935266012,-42.48782340780556,Moderate,Healthy,3.987625199051462,0.985226071296721,0.04131490840494992,34.250127875925365,136.62516143485414,Low,Yes,6.822401861773499,0.022990086729621932,23.319623343838845,1
14.184815819561255,-102.6893248160295,North,Corn,Harvest,2.0505534645325496,Loam,16.41891439711368,8.294139157812861,5.29678739258226,0.5859892016396565,29.05052955760468,88.75378895210484,1018.949275098577,45.077853957517654,6.361684919056639,44.63937390055847,1003.1561252323208,6.778409536346899,43.526690939872736,0.7975729432739262,0.29764527716141675,0.45112082914264406,0.6551810900709325,0.24209715252904973,0.6608982237602695,0.12222440140448002,0.12678191731366767,0.16103132591289804,0.16094024275817403,34.96087601580403,34.00001908683748,22.454106400233115,224.03129009279007,115.3400630678636,31.87819162405132,17.888696374887424,10.074481790853895,24.67953487012165,3.061949846715939,-76.98781101130834,Low,Healthy,2.456007674991083,0.9036436088364664,0.018840505247087982,70.72165259604681,0.0,Low,No,13.304344898077705,0.05883092715230071,36.783505743084625,0
18.764339456056547,-92.58224467112393,South,Soybean,Flowering,37.193979878818965,Clay,68.77931634596658,7.964667101373977,2.9352770630104326,1.164305052179563,32.75796310477609,84.06506545264087,994.9081526083387,82.60557504884682,0.052351587778563524,334.9065965296504,533.787560201617,11.294109389720541,76.92849810410226,0.5123211097507194,0.6125687733612067,-0.4799616054562851,0.4855214346893144,0.13741670477505546,0.5172515364364947,0.1085770452984001,0.055098125702567294,0.16471793192609474,0.08304474754950002,15.234941290659227,53.70449697584224,34.46989977349228,286.40257411627806,100.4467360091422,183.8661835345545,40.233418468818556,7.026915767499949,33.99208176969608,3.152158984252935,-42.28069118127211,Low,Healthy,0.6423638659903619,0.9482410850997348,0.027853188410649456,86.57744067626213,0.0,Moderate,No,3.4108479848781816,0.015324810030429304,196.98573247442627,0
20.99085529881075,-106.70175371405152,West,Corn,Harvest,47.98054555307999,Clay,43.07068738410767,7.414826858260434,5.378090099703462,1.736324868812673,33.77426997507816,83.61262280419523,982.1273784635317,71.67813399925107,14.069579093247535,59.18006535888344,844.1534245490748,4.601278702545348,82.4195955330532,0.5747097668671074,0.5071099953142919,-0.2772884867730827,0.5901683441334863,0.29442642708881916,0.6918863948050136,0.1883221457974394,0.07606602395955986,0.3794295704744215,0.06218979522824024,15.849854252168502,75.38967246202242,30.04529660756603,235.93151321308238,43.05170990677573,105.05557566257005,46.683099757159845,5.153128342570357,44.48858686177419,4.08952629045783,-80.30730422494209,Moderate,Healthy,4.769995860137909,0.9595694077926368,0.024656644914149425,61.68950363753436,0.0,Low,Yes,9.428887967976396,0.05071384651510505,101.6173244966014,1
23.682099526511077,-117.73657375413137,West,Wheat,Flowering,43.25131473829403,Silt,72.12879015577677,5.910350031761558,2.7007101037387855,2.004682331796845,19.64819865621205,77.32921838113518,1015.5651586189463,91.35930815452969,0.2117795022874197,82.127495729784,1018.2436711405546,4.989596545430565,78.74940466339014,0.8753763097825715,0.42449510466937823,0.10316239132320293,0.41962790409608064,0.12544907695844787,0.38213848131062045,0.18290219922302048,0.020050069597160134,0.1422929739913454,0.1693611262202276,25.334671035216687,66.28636164039563,12.661234279257515,112.46491162502684,118.65334904444214,69.28160508984227,37.75071973959158,11.243910672361078,35.33246111238827,4.140678533399741,-42.87305610451764,Low,Healthy,0.06163511614753869,0.9221224350009322,0.010795943555786641,56.08800282632965,37.53508837497316,Low,No,6.00073363588064,0.013492581468697942,81.1195801048954,0
33.55527884179041,-105.04315811948746,South,Corn,Harvest,9.226741898445653,Silt,64.58610972159084,5.934726521218519,1.9850793980750967,1.0609760342294006,17.741675974418825,71.51886750861107,1016.7179522484917,7.680699609791574,9.93429425593797,46.916642803668815,1028.150801553832,11.6698516786842,44.72879585141993,0.7856786611553268,0.18150778877655493,-0.26624665559814575,0.19283521412200255,0.19423651628462968,0.5504282085820724,0.1622106336670118,0.07868289519984649,0.32939347910896,0.15939320723642186,32.69480559516483,59.36391740182563,16.84930498596567,140.53894294346253,56.368832024494665,86.07105805628964,26.459912425853158,16.69639217892995,47.62025807543464,3.2791230539582306,-63.4390580709898,Low,Healthy,1.2266206864573377,0.9055189100255748,0.011525269933003146,44.74630520100613,59.46105705653747,Low,Yes,10.68553034904041,0.02833518926172858,90.76863589102867,0
15.990213464750791,-82.22205669222787,West,Soybean,Harvest,17.014195006334873,Loam,73.01209860099338,5.809658774367337,2.6481941216386176,2.035747446909559,16.871221262139077,69.30476881753471,1028.1811305263789,50.915738154123524,4.843363642987553,169.3050801737241,379.6697255400666,9.112776077630894,74.99641185365242,0.7528741821680744,0.15704136639889557,-0.44619238618534873,0.3259931109818397,0.22516691963630064,0.3385934639346068,0.14889624665585116,0.05818785172241335,0.3960251323987336,0.11412821212851214,39.131551320279925,34.76080414504043,23.39692813979029,100.84434991149303,75.7910267573057,118.00137109933485,12.505404536426742,9.975506752520893,51.31411969901551,3.8107260798998444,-98.27433486201957,Low,Healthy,4.03263310361442,0.9067560796591809,0.02497172876598987,48.60746399019001,0.0,Low,No,3.473525832363154,0.011144857005611592,73.62857619091007,0
25.42703315240835,-94.33062410805768,West,Corn,Vegetative,9.450140153946805,Clay,34.996106870801796,7.34889000067823,4.046781869639962,2.819445952653892,24.351337363063415,36.36563026223132,992.6852778787583,70.67479035762551,7.055861348403075,331.05863610878055,485.1903486751354,9.498240724867667,71.87765245261798,0.29955375809987805,0.5925362294342994,-0.44755529583513387,0.6289941717697668,0.11778144809792439,0.5805872646011747,0.08065115903450051,0.03454648992300159,0.3838857382999997,0.19762890035874858,37.479211996072515,23.80209483442058,21.72220897508612,221.02340070337237,27.353260096039236,190.89715343460935,14.163625834384629,16.51519712957923,29.403494149896133,3.5679936419720963,-95.31032766614715,Low,Healthy,4.228381265189861,0.9664039018008523,0.02117679790862455,62.142453577320325,0.0,Low,No,8.566069229722995,0.04080629980292366,77.34958551963268,0
27.772437065861276,-93.14083405331172,Central,Cotton,Seedling,30.4641098269205,Loam,27.957611129949168,5.846688389420008,2.8357157965603688,1.9908409687899564,27.45000599594363,84.03397411910726,984.1362545102112,20.749318680484574,8.20927751544276,95.060065936408,754.3966376884358,4.255744238417906,31.381925096480366,0.2159378956357036,0.18722313917357555,0.059159343446929635,0.10936394655849298,0.28909027366907464,0.3844868046123932,0.14027393875694252,0.12901642076302916,0.2229675079368158,0.11254394447560233,25.13807445168444,62.634186235015854,11.174544768393314,109.33668664638361,24.161996190435968,152.5652826668695,38.595117270174654,6.127191782725232,44.640478479683395,3.7252434063686537,-41.214128580289476,Low,Healthy,3.383052490188648,0.9328616065168224,0.020294282261341307,40.60144519474771,70.66331335361639,Low,No,1.509265381925428,0.028554976193374833,30.56792567496699,0
11.393512381599932,-94.7087138544944,Central,Cotton,Harvest,35.89721111699512,Loam,83.03339778561694,8.0278815965879,4.364469019946444,0.5598391653886187,30.39124745724652,82.86770377827662,1025.7567378859217,32.7126231971364,6.126900859433314,195.06676706974432,1074.3496303716408,6.852488370180487,16.872056023887883,0.2878838491011341,0.40506717850212204,0.061893909665985514,0.2243065792270695,0.10402747556593196,0.7800225348582305,0.07205941513124761,0.10754809257740774,0.3518053954979876,0.10408025212323678,36.18609367789972,54.565860980192426,23.203761981180623,192.82506689343094,49.55943790270709,191.19167180508097,14.541662722629024,24.40986651981777,39.45634399938125,3.060412800634072,-81.68535976133666,Low,Healthy,3.065212685429821,0.950775005433637,0.04187018364910403,64.49315060855308,0.0,Low,No,1.9589689635124299,0.019946795764845874,160.10920482400445,0
28.22634555704315,-112.04031444162253,South,Cotton,Fruiting,16.53661469878985,Clay,65.21294509286086,8.478895005457966,2.184679397112412,1.78103984763512,38.95086299224025,74.8711575914912,992.9324517306387,41.897625131982664,11.615531807732523,148.12514535339537,969.4906953610852,4.448950839721581,62.14187172219956,0.7181983314300511,0.6152882512294325,0.2064738170826078,0.25197195884448065,0.16044330597514983,0.5771651658008021,0.11790786765362914,0.14988346043306866,0.301042273465267,0.20555449959961253,18.453873630437002,32.75627103464232,25.133910766726018,259.8670213866726,21.232691115750317,49.05240062677238,26.57060706155026,11.947280801614513,19.638783040238657,4.156814724209706,-99.16014870818726,Low,Healthy,4.164033980498112,0.9284983216593546,0.0011720463760085454,48.50348135502519,0.0,Low,No,2.4695009856307304,0.23442408689045183,169.4669379713438,0
15.115723710618745,-103.2666454359088,North,Rice,Vegetative,27.435822125230477,Loam,73.38295875486693,6.599044554125996,4.504964469945744,1.67149699862425,23.269695505175157,85.63889754450736,1016.0765723661941,79.43256182705892,13.96059614496669,120.96338790257171,742.3591915578437,3.858557755452423,67.70863921820848,0.4875024584320549,0.7462392597173525,-0.3682588684043031,0.25779746523886626,0.09496832541171939,0.5646872941442052,0.11922856276597738,0.08479049751313925,0.36053895963437554,0.28623556581515075,29.749799217865544,76.08563537993379,21.5841443476681,179.10251958597297,47.76214891935622,60.307333007382155,44.86158624138449,24.46619831202678,28.036561379253143,3.565939990558043,-95.30973015110864,Low,Healthy,3.7265505105492847,0.9733496925691287,0.048058137470287456,49.35988059194991,0.0,Low,No,6.099146897809164,0.06024548822237963,131.43072807670202,0
